C:\Users\Pascanga\Desktop\Self-Driving car\Data\IMG\center_2020_09_27_21_13_25_208.jpg, C:\Users\Pascanga\Desktop\Self-Driving car\Data\IMG\left_2020_09_27_21_13_25_208.jpg, C:\Users\Pascanga\Desktop\Self-Driving car\Data\IMG\right_2020_09_27_21_13_25_208.jpg, 0, 0.5788481, 0, 0.8167456
C:\Users\Pascanga\Desktop\Self-Driving car\Data\IMG\center_2020_09_27_21_13_25_311.jpg, C:\Users\Pascanga\Desktop\Self-Driving car\Data\IMG\left_2020_09_27_21_13_25_311.jpg, C:\Users\Pascanga\Desktop\Self-Driving car\Data\IMG\right_2020_09_27_21_13_25_311.jpg, 0, 0.8911116, 0, 1.768456
C:\Users\Pascanga\Desktop\Self-Driving car\Data\IMG\center_2020_09_27_21_13_25_415.jpg, C:\Users\Pascanga\Desktop\Self-Driving car\Data\IMG\left_2020_09_27_21_13_25_415.jpg, C:\Users\Pascanga\Desktop\Self-Driving car\Data\IMG\right_2020_09_27_21_13_25_415.jpg, -0.2690187, 1, 0, 2.937192
C:\Users\Pascanga\Desktop\Self-Driving car\Data\IMG\center_2020_09_27_21_13_25_524.jpg, C:\Users\Pascanga\Desktop\Self-Driving car\Data\IMG\left_2020_09_27_21_13_25_524.jpg, C:\Users\Pascanga\Desktop\Self-Driving car\Data\IMG\right_2020_09_27_21_13_25_524.jpg, -0.6362424, 1, 0, 4.288527
C:\Users\Pascanga\Desktop\Self-Driving car\Data\IMG\center_2020_09_27_21_13_25_625.jpg, C:\Users\Pascanga\Desktop\Self-Driving car\Data\IMG\left_2020_09_27_21_13_25_625.jpg, C:\Users\Pascanga\Desktop\Self-Driving car\Data\IMG\right_2020_09_27_21_13_25_625.jpg, -0.3472749, 1, 0, 5.457909
C:\Users\Pascanga\Desktop\Self-Driving car\Data\IMG\center_2020_09_27_21_13_25_725.jpg, C:\Users\Pascanga\Desktop\Self-Driving car\Data\IMG\left_2020_09_27_21_13_25_725.jpg, C:\Users\Pascanga\Desktop\Self-Driving car\Data\IMG\right_2020_09_27_21_13_25_725.jpg, -0.04781396, 1, 0, 6.604259
C:\Users\Pascanga\Desktop\Self-Driving car\Data\IMG\center_2020_09_27_21_13_25_829.jpg, C:\Users\Pascanga\Desktop\Self-Driving car\Data\IMG\left_2020_09_27_21_13_25_829.jpg, C:\Users\Pascanga\Desktop\Self-Driving car\Data\IMG\right_2020_09_27_21_13_25_829.jpg, 0, 1, 0, 7.741887
C:\Users\Pascanga\Desktop\Self-Driving car\Data\IMG\center_2020_09_27_21_13_25_930.jpg, C:\Users\Pascanga\Desktop\Self-Driving car\Data\IMG\left_2020_09_27_21_13_25_930.jpg, C:\Users\Pascanga\Desktop\Self-Driving car\Data\IMG\right_2020_09_27_21_13_25_930.jpg, 0, 1, 0, 8.871269
C:\Users\Pascanga\Desktop\Self-Driving car\Data\IMG\center_2020_09_27_21_13_26_031.jpg, C:\Users\Pascanga\Desktop\Self-Driving car\Data\IMG\left_2020_09_27_21_13_26_031.jpg, C:\Users\Pascanga\Desktop\Self-Driving car\Data\IMG\right_2020_09_27_21_13_26_031.jpg, -0.2703471, 1, 0, 9.955867
C:\Users\Pascanga\Desktop\Self-Driving car\Data\IMG\center_2020_09_27_21_13_26_131.jpg, C:\Users\Pascanga\Desktop\Self-Driving car\Data\IMG\left_2020_09_27_21_13_26_131.jpg, C:\Users\Pascanga\Desktop\Self-Driving car\Data\IMG\right_2020_09_27_21_13_26_131.jpg, -0.5704185, 1, 0, 10.9776
C:\Users\Pascanga\Desktop\Self-Driving car\Data\IMG\center_2020_09_27_21_13_26_231.jpg, C:\Users\Pascanga\Desktop\Self-Driving car\Data\IMG\left_2020_09_27_21_13_26_231.jpg, C:\Users\Pascanga\Desktop\Self-Driving car\Data\IMG\right_2020_09_27_21_13_26_231.jpg, -0.8729748, 1, 0, 11.99701
C:\Users\Pascanga\Desktop\Self-Driving car\Data\IMG\center_2020_09_27_21_13_26_335.jpg, C:\Users\Pascanga\Desktop\Self-Driving car\Data\IMG\left_2020_09_27_21_13_26_335.jpg, C:\Users\Pascanga\Desktop\Self-Driving car\Data\IMG\right_2020_09_27_21_13_26_335.jpg, -0.6413372, 1, 0, 12.94969
C:\Users\Pascanga\Desktop\Self-Driving car\Data\IMG\center_2020_09_27_21_13_26_440.jpg, C:\Users\Pascanga\Desktop\Self-Driving car\Data\IMG\left_2020_09_27_21_13_26_440.jpg, C:\Users\Pascanga\Desktop\Self-Driving car\Data\IMG\right_2020_09_27_21_13_26_440.jpg, -0.2780927, 1, 0, 14.24265
C:\Users\Pascanga\Desktop\Self-Driving car\Data\IMG\center_2020_09_27_21_13_26_542.jpg, C:\Users\Pascanga\Desktop\Self-Driving car\Data\IMG\left_2020_09_27_21_13_26_542.jpg, C:\Users\Pascanga\Desktop\Self-Driving car\Data\IMG\right_2020_09_27_21_13_26_542.jpg, 0, 1, 0, 15.45016
C:\Users\Pascanga\Desktop\Self-Driving car\Data\IMG\center_2020_09_27_21_13_26_644.jpg, C:\Users\Pascanga\Desktop\Self-Driving car\Data\IMG\left_2020_09_27_21_13_26_644.jpg, C:\Users\Pascanga\Desktop\Self-Driving car\Data\IMG\right_2020_09_27_21_13_26_644.jpg, 0, 1, 0, 16.26217
C:\Users\Pascanga\Desktop\Self-Driving car\Data\IMG\center_2020_09_27_21_13_26_750.jpg, C:\Users\Pascanga\Desktop\Self-Driving car\Data\IMG\left_2020_09_27_21_13_26_750.jpg, C:\Users\Pascanga\Desktop\Self-Driving car\Data\IMG\right_2020_09_27_21_13_26_750.jpg, 0, 1, 0, 17.53022
C:\Users\Pascanga\Desktop\Self-Driving car\Data\IMG\center_2020_09_27_21_13_26_853.jpg, C:\Users\Pascanga\Desktop\Self-Driving car\Data\IMG\left_2020_09_27_21_13_26_853.jpg, C:\Users\Pascanga\Desktop\Self-Driving car\Data\IMG\right_2020_09_27_21_13_26_853.jpg, 0, 1, 0, 18.38018
C:\Users\Pascanga\Desktop\Self-Driving car\Data\IMG\center_2020_09_27_21_13_26_957.jpg, C:\Users\Pascanga\Desktop\Self-Driving car\Data\IMG\left_2020_09_27_21_13_26_957.jpg, C:\Users\Pascanga\Desktop\Self-Driving car\Data\IMG\right_2020_09_27_21_13_26_957.jpg, 0, 1, 0, 19.63262
C:\Users\Pascanga\Desktop\Self-Driving car\Data\IMG\center_2020_09_27_21_13_27_060.jpg, C:\Users\Pascanga\Desktop\Self-Driving car\Data\IMG\left_2020_09_27_21_13_27_060.jpg, C:\Users\Pascanga\Desktop\Self-Driving car\Data\IMG\right_2020_09_27_21_13_27_060.jpg, 0, 1, 0, 20.75224
C:\Users\Pascanga\Desktop\Self-Driving car\Data\IMG\center_2020_09_27_21_13_27_163.jpg, C:\Users\Pascanga\Desktop\Self-Driving car\Data\IMG\left_2020_09_27_21_13_27_163.jpg, C:\Users\Pascanga\Desktop\Self-Driving car\Data\IMG\right_2020_09_27_21_13_27_163.jpg, 0, 1, 0, 21.68246
C:\Users\Pascanga\Desktop\Self-Driving car\Data\IMG\center_2020_09_27_21_13_27_266.jpg, C:\Users\Pascanga\Desktop\Self-Driving car\Data\IMG\left_2020_09_27_21_13_27_266.jpg, C:\Users\Pascanga\Desktop\Self-Driving car\Data\IMG\right_2020_09_27_21_13_27_266.jpg, 0, 0, 0, 22.25452
C:\Users\Pascanga\Desktop\Self-Driving car\Data\IMG\center_2020_09_27_21_13_27_375.jpg, C:\Users\Pascanga\Desktop\Self-Driving car\Data\IMG\left_2020_09_27_21_13_27_375.jpg, C:\Users\Pascanga\Desktop\Self-Driving car\Data\IMG\right_2020_09_27_21_13_27_375.jpg, 0, 0, 0, 22.2297
C:\Users\Pascanga\Desktop\Self-Driving car\Data\IMG\center_2020_09_27_21_13_27_478.jpg, C:\Users\Pascanga\Desktop\Self-Driving car\Data\IMG\left_2020_09_27_21_13_27_478.jpg, C:\Users\Pascanga\Desktop\Self-Driving car\Data\IMG\right_2020_09_27_21_13_27_478.jpg, 0, 0, 0, 21.98023
C:\Users\Pascanga\Desktop\Self-Driving car\Data\IMG\center_2020_09_27_21_13_27_587.jpg, C:\Users\Pascanga\Desktop\Self-Driving car\Data\IMG\left_2020_09_27_21_13_27_587.jpg, C:\Users\Pascanga\Desktop\Self-Driving car\Data\IMG\right_2020_09_27_21_13_27_587.jpg, 0, 0, 0, 21.48367
C:\Users\Pascanga\Desktop\Self-Driving car\Data\IMG\center_2020_09_27_21_13_27_688.jpg, C:\Users\Pascanga\Desktop\Self-Driving car\Data\IMG\left_2020_09_27_21_13_27_688.jpg, C:\Users\Pascanga\Desktop\Self-Driving car\Data\IMG\right_2020_09_27_21_13_27_688.jpg, 0, 0, 0, 21.54871
C:\Users\Pascanga\Desktop\Self-Driving car\Data\IMG\center_2020_09_27_21_13_27_790.jpg, C:\Users\Pascanga\Desktop\Self-Driving car\Data\IMG\left_2020_09_27_21_13_27_790.jpg, C:\Users\Pascanga\Desktop\Self-Driving car\Data\IMG\right_2020_09_27_21_13_27_790.jpg, 0, 0, 0, 21.04188
C:\Users\Pascanga\Desktop\Self-Driving car\Data\IMG\center_2020_09_27_21_13_27_891.jpg, C:\Users\Pascanga\Desktop\Self-Driving car\Data\IMG\left_2020_09_27_21_13_27_891.jpg, C:\Users\Pascanga\Desktop\Self-Driving car\Data\IMG\right_2020_09_27_21_13_27_891.jpg, 0, 0, 0, 21.12592
C:\Users\Pascanga\Desktop\Self-Driving car\Data\IMG\center_2020_09_27_21_13_27_994.jpg, C:\Users\Pascanga\Desktop\Self-Driving car\Data\IMG\left_2020_09_27_21_13_27_994.jpg, C:\Users\Pascanga\Desktop\Self-Driving car\Data\IMG\right_2020_09_27_21_13_27_994.jpg, 0, 0, 0, 20.6085
C:\Users\Pascanga\Desktop\Self-Driving car\Data\IMG\center_2020_09_27_21_13_28_100.jpg, C:\Users\Pascanga\Desktop\Self-Driving car\Data\IMG\left_2020_09_27_21_13_28_100.jpg, C:\Users\Pascanga\Desktop\Self-Driving car\Data\IMG\right_2020_09_27_21_13_28_100.jpg, 0, 0, 0, 20.35231
C:\Users\Pascanga\Desktop\Self-Driving car\Data\IMG\center_2020_09_27_21_13_28_202.jpg, C:\Users\Pascanga\Desktop\Self-Driving car\Data\IMG\left_2020_09_27_21_13_28_202.jpg, C:\Users\Pascanga\Desktop\Self-Driving car\Data\IMG\right_2020_09_27_21_13_28_202.jpg, 0, 0, 0, 20.46817
C:\Users\Pascanga\Desktop\Self-Driving car\Data\IMG\center_2020_09_27_21_13_28_342.jpg, C:\Users\Pascanga\Desktop\Self-Driving car\Data\IMG\left_2020_09_27_21_13_28_342.jpg, C:\Users\Pascanga\Desktop\Self-Driving car\Data\IMG\right_2020_09_27_21_13_28_342.jpg, 0, 0, 0, 19.83911
C:\Users\Pascanga\Desktop\Self-Driving car\Data\IMG\center_2020_09_27_21_13_28_442.jpg, C:\Users\Pascanga\Desktop\Self-Driving car\Data\IMG\left_2020_09_27_21_13_28_442.jpg, C:\Users\Pascanga\Desktop\Self-Driving car\Data\IMG\right_2020_09_27_21_13_28_442.jpg, 0, 0, 0, 19.99054
C:\Users\Pascanga\Desktop\Self-Driving car\Data\IMG\center_2020_09_27_21_13_28_546.jpg, C:\Users\Pascanga\Desktop\Self-Driving car\Data\IMG\left_2020_09_27_21_13_28_546.jpg, C:\Users\Pascanga\Desktop\Self-Driving car\Data\IMG\right_2020_09_27_21_13_28_546.jpg, 0, 0, 0, 19.41699
C:\Users\Pascanga\Desktop\Self-Driving car\Data\IMG\center_2020_09_27_21_13_28_655.jpg, C:\Users\Pascanga\Desktop\Self-Driving car\Data\IMG\left_2020_09_27_21_13_28_655.jpg, C:\Users\Pascanga\Desktop\Self-Driving car\Data\IMG\right_2020_09_27_21_13_28_655.jpg, 0, 0, 0, 19.609
C:\Users\Pascanga\Desktop\Self-Driving car\Data\IMG\center_2020_09_27_21_13_28_827.jpg, C:\Users\Pascanga\Desktop\Self-Driving car\Data\IMG\left_2020_09_27_21_13_28_827.jpg, C:\Users\Pascanga\Desktop\Self-Driving car\Data\IMG\right_2020_09_27_21_13_28_827.jpg, 0, 0, 0, 18.81235
C:\Users\Pascanga\Desktop\Self-Driving car\Data\IMG\center_2020_09_27_21_13_28_951.jpg, C:\Users\Pascanga\Desktop\Self-Driving car\Data\IMG\left_2020_09_27_21_13_28_951.jpg, C:\Users\Pascanga\Desktop\Self-Driving car\Data\IMG\right_2020_09_27_21_13_28_951.jpg, 0, 0, 0, 18.5653
C:\Users\Pascanga\Desktop\Self-Driving car\Data\IMG\center_2020_09_27_21_13_29_055.jpg, C:\Users\Pascanga\Desktop\Self-Driving car\Data\IMG\left_2020_09_27_21_13_29_055.jpg, C:\Users\Pascanga\Desktop\Self-Driving car\Data\IMG\right_2020_09_27_21_13_29_055.jpg, 0, 0, 0, 18.84394
C:\Users\Pascanga\Desktop\Self-Driving car\Data\IMG\center_2020_09_27_21_13_29_161.jpg, C:\Users\Pascanga\Desktop\Self-Driving car\Data\IMG\left_2020_09_27_21_13_29_161.jpg, C:\Users\Pascanga\Desktop\Self-Driving car\Data\IMG\right_2020_09_27_21_13_29_161.jpg, 0, 0, 0, 18.60293
C:\Users\Pascanga\Desktop\Self-Driving car\Data\IMG\center_2020_09_27_21_13_29_261.jpg, C:\Users\Pascanga\Desktop\Self-Driving car\Data\IMG\left_2020_09_27_21_13_29_261.jpg, C:\Users\Pascanga\Desktop\Self-Driving car\Data\IMG\right_2020_09_27_21_13_29_261.jpg, -0.3009597, 0, 0, 17.85641
C:\Users\Pascanga\Desktop\Self-Driving car\Data\IMG\center_2020_09_27_21_13_29_366.jpg, C:\Users\Pascanga\Desktop\Self-Driving car\Data\IMG\left_2020_09_27_21_13_29_366.jpg, C:\Users\Pascanga\Desktop\Self-Driving car\Data\IMG\right_2020_09_27_21_13_29_366.jpg, -0.6005757, 0, 0, 17.9594
C:\Users\Pascanga\Desktop\Self-Driving car\Data\IMG\center_2020_09_27_21_13_29_471.jpg, C:\Users\Pascanga\Desktop\Self-Driving car\Data\IMG\left_2020_09_27_21_13_29_471.jpg, C:\Users\Pascanga\Desktop\Self-Driving car\Data\IMG\right_2020_09_27_21_13_29_471.jpg, -0.8954241, 0, 0, 17.04794
C:\Users\Pascanga\Desktop\Self-Driving car\Data\IMG\center_2020_09_27_21_13_29_572.jpg, C:\Users\Pascanga\Desktop\Self-Driving car\Data\IMG\left_2020_09_27_21_13_29_572.jpg, C:\Users\Pascanga\Desktop\Self-Driving car\Data\IMG\right_2020_09_27_21_13_29_572.jpg, -0.666972, 0, 0, 17.31563
C:\Users\Pascanga\Desktop\Self-Driving car\Data\IMG\center_2020_09_27_21_13_29_673.jpg, C:\Users\Pascanga\Desktop\Self-Driving car\Data\IMG\left_2020_09_27_21_13_29_673.jpg, C:\Users\Pascanga\Desktop\Self-Driving car\Data\IMG\right_2020_09_27_21_13_29_673.jpg, -0.8963734, 0, 0, 16.54448
C:\Users\Pascanga\Desktop\Self-Driving car\Data\IMG\center_2020_09_27_21_13_29_780.jpg, C:\Users\Pascanga\Desktop\Self-Driving car\Data\IMG\left_2020_09_27_21_13_29_780.jpg, C:\Users\Pascanga\Desktop\Self-Driving car\Data\IMG\right_2020_09_27_21_13_29_780.jpg, -1, 0, 0, 16.19984
C:\Users\Pascanga\Desktop\Self-Driving car\Data\IMG\center_2020_09_27_21_13_29_884.jpg, C:\Users\Pascanga\Desktop\Self-Driving car\Data\IMG\left_2020_09_27_21_13_29_884.jpg, C:\Users\Pascanga\Desktop\Self-Driving car\Data\IMG\right_2020_09_27_21_13_29_884.jpg, -1, 0, 0, 16.46826
C:\Users\Pascanga\Desktop\Self-Driving car\Data\IMG\center_2020_09_27_21_13_29_985.jpg, C:\Users\Pascanga\Desktop\Self-Driving car\Data\IMG\left_2020_09_27_21_13_29_985.jpg, C:\Users\Pascanga\Desktop\Self-Driving car\Data\IMG\right_2020_09_27_21_13_29_985.jpg, -1, 0, 0, 15.79703
C:\Users\Pascanga\Desktop\Self-Driving car\Data\IMG\center_2020_09_27_21_13_30_092.jpg, C:\Users\Pascanga\Desktop\Self-Driving car\Data\IMG\left_2020_09_27_21_13_30_092.jpg, C:\Users\Pascanga\Desktop\Self-Driving car\Data\IMG\right_2020_09_27_21_13_30_092.jpg, -0.9377569, 0, 0, 16.10881
C:\Users\Pascanga\Desktop\Self-Driving car\Data\IMG\center_2020_09_27_21_13_30_193.jpg, C:\Users\Pascanga\Desktop\Self-Driving car\Data\IMG\left_2020_09_27_21_13_30_193.jpg, C:\Users\Pascanga\Desktop\Self-Driving car\Data\IMG\right_2020_09_27_21_13_30_193.jpg, -0.6462241, 0.033756, 0, 15.54537
C:\Users\Pascanga\Desktop\Self-Driving car\Data\IMG\center_2020_09_27_21_13_30_293.jpg, C:\Users\Pascanga\Desktop\Self-Driving car\Data\IMG\left_2020_09_27_21_13_30_293.jpg, C:\Users\Pascanga\Desktop\Self-Driving car\Data\IMG\right_2020_09_27_21_13_30_293.jpg, -0.3435191, 0.3364608, 0, 16.15436
C:\Users\Pascanga\Desktop\Self-Driving car\Data\IMG\center_2020_09_27_21_13_30_398.jpg, C:\Users\Pascanga\Desktop\Self-Driving car\Data\IMG\left_2020_09_27_21_13_30_398.jpg, C:\Users\Pascanga\Desktop\Self-Driving car\Data\IMG\right_2020_09_27_21_13_30_398.jpg, 0.1083264, 0.6866586, 0, 16.64719
C:\Users\Pascanga\Desktop\Self-Driving car\Data\IMG\center_2020_09_27_21_13_30_500.jpg, C:\Users\Pascanga\Desktop\Self-Driving car\Data\IMG\left_2020_09_27_21_13_30_500.jpg, C:\Users\Pascanga\Desktop\Self-Driving car\Data\IMG\right_2020_09_27_21_13_30_500.jpg, 0.4140651, 0.9923973, 0, 17.20379
C:\Users\Pascanga\Desktop\Self-Driving car\Data\IMG\center_2020_09_27_21_13_30_605.jpg, C:\Users\Pascanga\Desktop\Self-Driving car\Data\IMG\left_2020_09_27_21_13_30_605.jpg, C:\Users\Pascanga\Desktop\Self-Driving car\Data\IMG\right_2020_09_27_21_13_30_605.jpg, 0.09969898, 1, 0, 18.41611
C:\Users\Pascanga\Desktop\Self-Driving car\Data\IMG\center_2020_09_27_21_13_30_708.jpg, C:\Users\Pascanga\Desktop\Self-Driving car\Data\IMG\left_2020_09_27_21_13_30_708.jpg, C:\Users\Pascanga\Desktop\Self-Driving car\Data\IMG\right_2020_09_27_21_13_30_708.jpg, 0, 1, 0, 19.27882
C:\Users\Pascanga\Desktop\Self-Driving car\Data\IMG\center_2020_09_27_21_13_30_814.jpg, C:\Users\Pascanga\Desktop\Self-Driving car\Data\IMG\left_2020_09_27_21_13_30_814.jpg, C:\Users\Pascanga\Desktop\Self-Driving car\Data\IMG\right_2020_09_27_21_13_30_814.jpg, 0, 1, 0, 20.41762
C:\Users\Pascanga\Desktop\Self-Driving car\Data\IMG\center_2020_09_27_21_13_30_914.jpg, C:\Users\Pascanga\Desktop\Self-Driving car\Data\IMG\left_2020_09_27_21_13_30_914.jpg, C:\Users\Pascanga\Desktop\Self-Driving car\Data\IMG\right_2020_09_27_21_13_30_914.jpg, 0, 1, 0, 21.34035
C:\Users\Pascanga\Desktop\Self-Driving car\Data\IMG\center_2020_09_27_21_13_31_017.jpg, C:\Users\Pascanga\Desktop\Self-Driving car\Data\IMG\left_2020_09_27_21_13_31_017.jpg, C:\Users\Pascanga\Desktop\Self-Driving car\Data\IMG\right_2020_09_27_21_13_31_017.jpg, 0, 1, 0, 22.38471
C:\Users\Pascanga\Desktop\Self-Driving car\Data\IMG\center_2020_09_27_21_13_31_118.jpg, C:\Users\Pascanga\Desktop\Self-Driving car\Data\IMG\left_2020_09_27_21_13_31_118.jpg, C:\Users\Pascanga\Desktop\Self-Driving car\Data\IMG\right_2020_09_27_21_13_31_118.jpg, 0.3387027, 1, 0, 23.48255
C:\Users\Pascanga\Desktop\Self-Driving car\Data\IMG\center_2020_09_27_21_13_31_220.jpg, C:\Users\Pascanga\Desktop\Self-Driving car\Data\IMG\left_2020_09_27_21_13_31_220.jpg, C:\Users\Pascanga\Desktop\Self-Driving car\Data\IMG\right_2020_09_27_21_13_31_220.jpg, 0.6455277, 1, 0, 24.23543
C:\Users\Pascanga\Desktop\Self-Driving car\Data\IMG\center_2020_09_27_21_13_31_324.jpg, C:\Users\Pascanga\Desktop\Self-Driving car\Data\IMG\left_2020_09_27_21_13_31_324.jpg, C:\Users\Pascanga\Desktop\Self-Driving car\Data\IMG\right_2020_09_27_21_13_31_324.jpg, 0.3460461, 1, 0, 25.15771
C:\Users\Pascanga\Desktop\Self-Driving car\Data\IMG\center_2020_09_27_21_13_31_428.jpg, C:\Users\Pascanga\Desktop\Self-Driving car\Data\IMG\left_2020_09_27_21_13_31_428.jpg, C:\Users\Pascanga\Desktop\Self-Driving car\Data\IMG\right_2020_09_27_21_13_31_428.jpg, 0.04711802, 1, 0, 26.11991
C:\Users\Pascanga\Desktop\Self-Driving car\Data\IMG\center_2020_09_27_21_13_31_533.jpg, C:\Users\Pascanga\Desktop\Self-Driving car\Data\IMG\left_2020_09_27_21_13_31_533.jpg, C:\Users\Pascanga\Desktop\Self-Driving car\Data\IMG\right_2020_09_27_21_13_31_533.jpg, 0, 1, 0, 27.04808
C:\Users\Pascanga\Desktop\Self-Driving car\Data\IMG\center_2020_09_27_21_13_31_635.jpg, C:\Users\Pascanga\Desktop\Self-Driving car\Data\IMG\left_2020_09_27_21_13_31_635.jpg, C:\Users\Pascanga\Desktop\Self-Driving car\Data\IMG\right_2020_09_27_21_13_31_635.jpg, 0, 1, 0, 27.98217
C:\Users\Pascanga\Desktop\Self-Driving car\Data\IMG\center_2020_09_27_21_13_31_737.jpg, C:\Users\Pascanga\Desktop\Self-Driving car\Data\IMG\left_2020_09_27_21_13_31_737.jpg, C:\Users\Pascanga\Desktop\Self-Driving car\Data\IMG\right_2020_09_27_21_13_31_737.jpg, -0.0334212, 1, 0, 29.09263
C:\Users\Pascanga\Desktop\Self-Driving car\Data\IMG\center_2020_09_27_21_13_31_841.jpg, C:\Users\Pascanga\Desktop\Self-Driving car\Data\IMG\left_2020_09_27_21_13_31_841.jpg, C:\Users\Pascanga\Desktop\Self-Driving car\Data\IMG\right_2020_09_27_21_13_31_841.jpg, -0.3436359, 1, 0, 29.87519
C:\Users\Pascanga\Desktop\Self-Driving car\Data\IMG\center_2020_09_27_21_13_31_941.jpg, C:\Users\Pascanga\Desktop\Self-Driving car\Data\IMG\left_2020_09_27_21_13_31_941.jpg, C:\Users\Pascanga\Desktop\Self-Driving car\Data\IMG\right_2020_09_27_21_13_31_941.jpg, -0.04271335, 1, 0, 30.19015
C:\Users\Pascanga\Desktop\Self-Driving car\Data\IMG\center_2020_09_27_21_13_32_045.jpg, C:\Users\Pascanga\Desktop\Self-Driving car\Data\IMG\left_2020_09_27_21_13_32_045.jpg, C:\Users\Pascanga\Desktop\Self-Driving car\Data\IMG\right_2020_09_27_21_13_32_045.jpg, 0, 1, 0, 30.19022
C:\Users\Pascanga\Desktop\Self-Driving car\Data\IMG\center_2020_09_27_21_13_32_146.jpg, C:\Users\Pascanga\Desktop\Self-Driving car\Data\IMG\left_2020_09_27_21_13_32_146.jpg, C:\Users\Pascanga\Desktop\Self-Driving car\Data\IMG\right_2020_09_27_21_13_32_146.jpg, 0, 1, 0, 30.19145
C:\Users\Pascanga\Desktop\Self-Driving car\Data\IMG\center_2020_09_27_21_13_32_246.jpg, C:\Users\Pascanga\Desktop\Self-Driving car\Data\IMG\left_2020_09_27_21_13_32_246.jpg, C:\Users\Pascanga\Desktop\Self-Driving car\Data\IMG\right_2020_09_27_21_13_32_246.jpg, 0, 1, 0, 30.19016
C:\Users\Pascanga\Desktop\Self-Driving car\Data\IMG\center_2020_09_27_21_13_32_350.jpg, C:\Users\Pascanga\Desktop\Self-Driving car\Data\IMG\left_2020_09_27_21_13_32_350.jpg, C:\Users\Pascanga\Desktop\Self-Driving car\Data\IMG\right_2020_09_27_21_13_32_350.jpg, 0, 1, 0, 30.19029
